product_id,price,sales_quantity,inventory,date
PRD61676,110750.3,63,546,2024-04-04 07:00:00
PRD38625,247693.43,48,379,2024-07-22 01:00:00
PRD41031,565337.96,21,439,2024-05-16 05:00:00
PRD59137,56013.93,69,652,2024-06-04 04:00:00
PRD62130,140547.23,64,560,2024-01-08 19:00:00
PRD98075,346761.16,43,601,2024-04-16 20:00:00
PRD62635,533445.72,37,796,2024-05-04 18:00:00
PRD50512,96496.7,51,221,2024-04-05 09:00:00
PRD61556,86942.87,72,946,2024-06-20 06:00:00
PRD21652,322139.03,35,188,2024-02-23 21:00:00
PRD11424,151388.4,47,202,2024-06-28 23:00:00
PRD45353,197466.42,70,994,2024-04-19 09:00:00
PRD58950,47035.08,66,453,2024-10-22 19:00:00
PRD13131,229994.81,60,769,2024-09-19 06:00:00
PRD42603,156561.22,67,784,2024-05-02 20:00:00
PRD53670,251320.21,60,862,2024-03-24 22:00:00
PRD60529,263597.78,54,649,2024-03-18 18:00:00
PRD67300,151511.12,48,39,2024-04-21 16:00:00
PRD44751,61195.99,74,683,2024-06-29 04:00:00
PRD54243,128394.8,68,634,2024-07-11 05:00:00
PRD30904,361201.2,47,673,2024-07-02 07:00:00
PRD78115,156165.33,42,119,2024-03-20 18:00:00
PRD15050,347926.84,57,888,2024-04-13 17:00:00
PRD64777,211497.73,59,805,2024-04-23 13:00:00
PRD55261,200442.67,43,212,2024-07-27 09:00:00
PRD55797,164277.05,59,661,2024-01-28 11:00:00
PRD75516,155983.52,55,566,2024-10-13 17:00:00
PRD46440,114002.19,49,176,2024-03-04 06:00:00
PRD41928,137197.46,74,989,2024-03-18 12:00:00
PRD13673,82719.16,63,531,2024-07-14 23:00:00
PRD76052,605778.31,27,679,2024-04-17 19:00:00
PRD80521,222453.06,68,975,2024-05-08 21:00:00
PRD79101,140483.83,57,431,2024-03-28 03:00:00
PRD41357,301638.19,31,29,2024-03-15 14:00:00
PRD55504,453224.61,35,378,2024-09-07 00:00:00
PRD46408,281148.6,61,939,2024-01-06 14:00:00
PRD88597,385529.12,38,562,2024-05-16 01:00:00
PRD93572,308611.65,33,222,2024-08-21 16:00:00
PRD30502,365178.79,48,650,2024-09-12 07:00:00
PRD49710,223214.48,57,726,2024-07-21 20:00:00
PRD75729,440876.02,30,398,2024-01-12 04:00:00
PRD44526,167943.8,68,869,2024-06-18 16:00:00
PRD68742,444803.6,42,665,2024-07-09 21:00:00
PRD51562,410418.0,39,677,2024-10-16 11:00:00
PRD58669,130241.35,58,306,2024-06-28 18:00:00
PRD71832,205554.59,49,214,2024-05-11 16:00:00
PRD77043,26734.51,55,10,2024-03-01 12:00:00
PRD42202,116816.59,73,786,2024-01-09 23:00:00
PRD12645,12803.67,85,919,2024-05-22 21:00:00
PRD40264,99659.59,56,240,2024-05-12 03:00:00
PRD93918,428133.91,45,928,2024-03-25 06:00:00
PRD41985,418732.81,31,400,2024-02-22 11:00:00
PRD56092,212852.47,52,396,2024-04-08 09:00:00
PRD20379,434250.34,43,873,2024-02-23 17:00:00
PRD22920,401141.28,40,532,2024-07-10 12:00:00
PRD88667,517146.73,45,863,2024-03-01 17:00:00
PRD18747,140934.19,60,676,2024-03-27 02:00:00
PRD46219,322141.28,52,867,2024-06-08 20:00:00
PRD38957,190083.19,49,303,2024-01-29 11:00:00
PRD91899,66934.7,64,553,2024-05-21 17:00:00
PRD86345,14852.74,75,818,2024-10-02 22:00:00
PRD18911,375296.87,25,115,2024-03-09 13:00:00
PRD49069,500970.2,32,557,2024-02-17 06:00:00
PRD82119,239063.07,42,289,2024-02-02 21:00:00
PRD29393,190804.75,45,224,2024-04-23 12:00:00
PRD85595,163572.82,58,551,2024-02-04 09:00:00
PRD99181,24270.02,73,538,2024-02-25 01:00:00
PRD11858,143505.01,40,12,2024-02-20 00:00:00
PRD74740,482154.52,41,646,2024-01-09 00:00:00
PRD55923,109860.18,79,956,2024-06-20 05:00:00
PRD17739,296203.19,33,101,2024-05-24 06:00:00
PRD65254,221100.13,61,688,2024-06-13 08:00:00
PRD15433,151172.17,68,821,2024-04-27 12:00:00
PRD73732,109565.29,73,869,2024-02-29 23:00:00
PRD30678,315883.43,33,85,2024-01-12 17:00:00
PRD44061,328241.23,46,694,2024-01-12 13:00:00
PRD55386,266930.43,40,117,2024-06-26 11:00:00
PRD60902,175879.87,59,478,2024-10-13 20:00:00
PRD84528,229960.48,36,121,2024-06-14 05:00:00
PRD16908,147552.12,65,650,2024-01-14 06:00:00
PRD27970,48534.86,74,767,2024-07-21 07:00:00
PRD13999,486978.04,18,16,2024-03-16 14:00:00
PRD64003,238677.51,41,285,2024-02-04 20:00:00
PRD85469,323075.45,46,454,2024-01-29 06:00:00
PRD32475,195164.34,64,961,2024-10-09 09:00:00
PRD38820,347820.85,44,419,2024-04-29 07:00:00
PRD83343,149570.28,51,325,2024-05-22 12:00:00
PRD97405,326982.5,51,605,2024-10-16 09:00:00
PRD39242,541376.29,41,819,2024-09-03 14:00:00
PRD33216,39656.24,64,343,2024-04-17 00:00:00
PRD26857,228082.15,41,276,2024-04-01 02:00:00
PRD45025,107950.21,68,584,2024-04-03 23:00:00
PRD17022,297124.07,35,215,2024-03-28 07:00:00
PRD40858,396690.57,42,727,2024-03-08 02:00:00
PRD13971,495017.01,20,108,2024-07-19 18:00:00
PRD26754,551112.18,42,882,2024-09-14 18:00:00
PRD41864,564565.27,44,981,2024-01-20 07:00:00
PRD90149,143875.11,48,151,2024-03-10 04:00:00
PRD79417,418274.73,44,756,2024-09-22 00:00:00
PRD98737,79073.07,73,677,2024-05-08 08:00:00
PRD18158,512624.3,36,637,2024-04-09 05:00:00
PRD70926,161872.2,70,860,2024-09-10 00:00:00
PRD24935,476016.57,33,419,2024-05-29 20:00:00
PRD68529,247287.64,53,589,2024-08-22 23:00:00
PRD61777,14272.33,62,313,2024-01-05 18:00:00
PRD35163,437828.52,28,360,2024-01-19 11:00:00
PRD23848,17733.24,69,470,2024-06-05 13:00:00
PRD86498,427137.1,32,306,2024-09-25 18:00:00
PRD49090,269747.45,44,353,2024-05-13 20:00:00
PRD72866,354367.21,32,253,2024-08-29 06:00:00
PRD58092,206784.1,69,864,2024-05-20 02:00:00
PRD29402,360204.29,24,26,2024-03-27 03:00:00
PRD81528,174444.54,63,723,2024-03-22 03:00:00
PRD94761,333361.99,38,446,2024-04-30 04:00:00
PRD44537,424735.84,38,589,2024-03-05 11:00:00
PRD67875,431885.06,43,832,2024-07-29 19:00:00
PRD13348,94174.02,78,964,2024-05-25 01:00:00
PRD88646,386089.33,28,59,2024-07-31 13:00:00
PRD92570,16434.1,67,341,2024-10-09 18:00:00
PRD99279,345310.21,33,81,2024-05-12 13:00:00
PRD75509,57686.02,55,21,2024-10-12 00:00:00
PRD73309,254465.63,54,773,2024-04-10 17:00:00
PRD51230,449324.05,23,46,2024-06-22 10:00:00
PRD12179,414980.55,42,748,2024-07-14 13:00:00
PRD24635,281004.45,45,287,2024-02-27 05:00:00
PRD17890,513478.44,33,468,2024-05-14 05:00:00
PRD21200,52089.65,73,727,2024-05-13 00:00:00
PRD76069,476123.39,17,61,2024-03-23 17:00:00
PRD16130,56165.83,73,898,2024-02-09 03:00:00
PRD72372,113973.51,48,131,2024-09-28 10:00:00
PRD30972,213562.27,56,699,2024-09-20 04:00:00
PRD27669,337392.16,47,722,2024-06-12 01:00:00
PRD93315,44704.65,59,256,2024-02-26 22:00:00
PRD30803,194355.3,52,533,2024-10-16 07:00:00
PRD93849,257405.51,42,244,2024-09-22 17:00:00
PRD43044,376828.78,24,98,2024-05-11 03:00:00
PRD92484,139945.98,72,983,2024-05-23 14:00:00
PRD98070,198313.38,56,502,2024-01-22 09:00:00
PRD87449,360155.0,33,285,2024-06-04 05:00:00
PRD71366,408202.49,27,215,2024-06-27 08:00:00
PRD12676,261360.37,47,388,2024-04-13 01:00:00
PRD56783,323270.16,55,737,2024-03-09 21:00:00
PRD85985,308730.64,40,207,2024-07-23 18:00:00
PRD19273,77890.91,56,169,2024-06-10 22:00:00
PRD12961,412030.81,43,762,2024-08-27 15:00:00
PRD41984,142931.03,58,444,2024-03-27 08:00:00
PRD53597,70065.7,50,122,2024-06-04 03:00:00
PRD18792,272264.4,61,920,2024-05-06 00:00:00
PRD72981,375557.46,38,505,2024-03-16 20:00:00
PRD59571,286944.38,47,405,2024-06-10 08:00:00
PRD87860,489658.21,15,49,2024-06-28 06:00:00
PRD65915,112416.73,68,670,2024-02-04 11:00:00
PRD80552,3369.71,63,216,2024-07-15 20:00:00
PRD97317,1463.69,79,716,2024-08-03 21:00:00
PRD26972,307652.75,50,742,2024-02-06 14:00:00
PRD73395,135548.62,63,673,2024-07-28 22:00:00
PRD19684,166966.53,56,500,2024-04-19 10:00:00
PRD21880,314957.79,53,751,2024-05-04 12:00:00
PRD68560,344533.33,47,765,2024-05-18 23:00:00
PRD96057,437996.68,27,233,2024-04-22 15:00:00
PRD44522,447638.86,26,307,2024-10-03 05:00:00
PRD10795,355300.59,32,233,2024-04-24 23:00:00
PRD91950,79984.65,73,881,2024-07-31 13:00:00
PRD22592,126630.21,54,174,2024-03-10 09:00:00
PRD50058,282281.8,33,141,2024-03-20 04:00:00
PRD25654,352339.26,45,652,2024-01-12 12:00:00
PRD40255,305834.82,48,544,2024-07-14 12:00:00
PRD95413,114990.82,65,724,2024-05-21 22:00:00
PRD34933,552633.78,23,415,2024-01-15 07:00:00
PRD68583,468899.14,41,855,2024-04-15 15:00:00
PRD99620,147267.72,48,267,2024-01-09 19:00:00
PRD90207,326250.53,29,31,2024-05-23 12:00:00
PRD45964,291313.93,49,441,2024-09-12 23:00:00
PRD55133,65175.33,71,746,2024-03-31 12:00:00
PRD64077,325085.32,60,932,2024-07-06 23:00:00
PRD70403,323622.05,49,763,2024-07-13 22:00:00
PRD90720,289779.39,57,834,2024-09-18 23:00:00
PRD54731,428794.22,36,575,2024-05-31 00:00:00
PRD82690,33807.55,77,810,2024-08-02 01:00:00
PRD39509,251063.92,64,888,2024-06-08 12:00:00
PRD46537,162768.45,61,660,2024-03-25 18:00:00
PRD93857,351692.86,46,520,2024-02-05 15:00:00
PRD58144,428830.3,42,803,2024-09-07 11:00:00
PRD14395,148055.91,60,438,2024-02-18 00:00:00
PRD43049,371906.9,43,681,2024-01-08 23:00:00
PRD41095,203335.41,56,713,2024-02-20 12:00:00
PRD99374,301132.02,48,512,2024-06-26 03:00:00
PRD72392,482543.56,21,228,2024-01-30 23:00:00
PRD68531,160247.18,69,797,2024-10-18 12:00:00
PRD85951,385522.67,39,619,2024-03-10 23:00:00
PRD48258,191133.8,45,206,2024-07-14 06:00:00
PRD72902,417736.94,23,147,2024-03-12 10:00:00
PRD98610,98965.43,61,603,2024-07-05 09:00:00
PRD70377,91481.49,63,576,2024-04-19 07:00:00
PRD68421,437849.55,22,80,2024-02-25 05:00:00
PRD90147,290473.81,58,815,2024-05-19 04:00:00
PRD45655,288488.15,58,723,2024-01-30 02:00:00
PRD72788,219347.41,68,957,2024-02-14 02:00:00
PRD68772,10711.25,62,262,2024-01-28 07:00:00
PRD77472,321750.36,36,322,2024-09-28 15:00:00
PRD77505,550258.43,16,176,2024-08-07 21:00:00
PRD51411,116177.85,55,368,2024-02-14 19:00:00
PRD27468,64033.97,70,743,2024-09-11 08:00:00
PRD26903,35163.63,79,801,2024-06-21 00:00:00
PRD33789,182380.03,67,930,2024-02-19 00:00:00
PRD80419,159569.72,60,458,2024-04-03 19:00:00
PRD14362,246227.68,55,676,2024-03-02 18:00:00
PRD96633,166626.63,48,335,2024-08-14 07:00:00
PRD26952,421571.28,45,679,2024-05-12 12:00:00
PRD21044,372790.16,47,636,2024-07-26 00:00:00
PRD64845,56038.42,57,241,2024-06-30 10:00:00
PRD15611,29937.04,70,704,2024-09-19 20:00:00
PRD41988,53255.22,65,566,2024-02-14 11:00:00
PRD75653,339745.68,43,500,2024-06-25 02:00:00
PRD41994,395053.35,40,513,2024-06-12 02:00:00
PRD15731,597060.34,18,392,2024-10-01 10:00:00
PRD47539,11340.47,75,601,2024-02-16 09:00:00
PRD46225,7405.27,68,554,2024-06-22 11:00:00
PRD46737,215114.25,39,151,2024-04-01 19:00:00
PRD60624,252098.88,41,214,2024-06-22 03:00:00
PRD38784,260443.65,62,826,2024-09-13 23:00:00
PRD62639,137669.79,56,413,2024-02-02 23:00:00
PRD49806,26722.97,54,146,2024-06-26 05:00:00
PRD89901,483754.86,38,747,2024-03-04 17:00:00
PRD87825,5961.3,62,247,2024-06-28 06:00:00
PRD26691,437467.95,41,590,2024-03-15 15:00:00
PRD10410,132555.69,50,129,2024-09-29 22:00:00
PRD43028,159662.71,48,298,2024-03-10 20:00:00
PRD87248,379778.1,38,426,2024-03-30 20:00:00
PRD10152,255136.6,39,171,2024-10-05 00:00:00
PRD32373,385446.65,32,139,2024-03-24 03:00:00
PRD38228,135261.85,55,308,2024-07-11 06:00:00
PRD79189,326951.56,28,79,2024-09-21 05:00:00
PRD74816,37385.04,79,990,2024-04-25 21:00:00
PRD63329,269965.6,56,771,2024-04-09 03:00:00
PRD67406,248558.24,58,900,2024-01-01 05:00:00
PRD39322,66691.15,60,369,2024-05-29 12:00:00
PRD31762,4685.64,67,499,2024-05-19 06:00:00
PRD62142,280765.66,64,927,2024-08-25 17:00:00
PRD26921,144776.69,70,779,2024-05-15 23:00:00
PRD82761,109002.4,78,943,2024-03-23 12:00:00
PRD69313,47190.57,57,336,2024-08-11 06:00:00
PRD45778,25452.68,63,334,2024-03-26 07:00:00
PRD53830,99274.09,66,730,2024-05-25 11:00:00
PRD24678,223961.82,36,81,2024-01-22 07:00:00
PRD94370,333513.26,43,535,2024-06-23 19:00:00
PRD59658,142686.57,51,128,2024-02-29 05:00:00
PRD25734,403045.23,32,336,2024-02-21 20:00:00
PRD35440,287304.98,65,978,2024-04-06 20:00:00
PRD79366,70748.99,79,969,2024-08-31 12:00:00
PRD63947,208071.24,40,45,2024-01-28 21:00:00
PRD66831,465605.6,30,309,2024-02-26 10:00:00
PRD26259,577778.3,34,878,2024-06-22 06:00:00
PRD17556,183758.16,60,658,2024-07-24 00:00:00
PRD44990,353059.13,54,909,2024-04-10 07:00:00
PRD19802,465891.93,26,243,2024-05-07 19:00:00
PRD55746,134522.13,58,503,2024-05-04 03:00:00
PRD43450,418434.79,27,265,2024-02-08 16:00:00
PRD10731,358398.73,40,496,2024-05-20 06:00:00
PRD23801,243365.56,44,239,2024-04-18 01:00:00
PRD83663,266822.76,54,657,2024-09-23 17:00:00
PRD42506,372678.59,41,596,2024-06-20 08:00:00
PRD64511,149226.46,45,65,2024-09-14 00:00:00
PRD66231,79050.48,62,437,2024-05-30 00:00:00
PRD69304,208581.49,63,820,2024-06-21 03:00:00
PRD89615,127464.29,69,902,2024-01-27 09:00:00
PRD82550,365128.02,54,886,2024-09-07 21:00:00
PRD99071,128271.66,59,561,2024-01-08 02:00:00
PRD83336,17271.51,54,6,2024-09-01 17:00:00
PRD99563,426612.93,44,680,2024-03-06 02:00:00
PRD37980,347173.98,28,95,2024-05-12 01:00:00
PRD38212,403711.66,51,972,2024-01-03 18:00:00
PRD70505,112923.17,53,182,2024-09-10 01:00:00
PRD11487,165562.3,46,79,2024-10-20 04:00:00
PRD22583,21437.64,72,505,2024-08-05 21:00:00
PRD63566,27204.61,74,685,2024-04-27 12:00:00
PRD35614,119900.7,68,710,2024-01-29 17:00:00
PRD41140,138999.58,55,456,2024-05-23 02:00:00
PRD37791,403560.53,26,210,2024-05-12 00:00:00
PRD37114,10614.76,60,164,2024-09-29 06:00:00
PRD55650,271784.43,60,863,2024-03-31 10:00:00
PRD82714,212363.32,64,812,2024-09-10 21:00:00
PRD16536,438021.61,34,541,2024-06-11 22:00:00
PRD10139,92291.53,58,437,2024-08-05 18:00:00
PRD43735,532026.55,39,837,2024-04-26 06:00:00
PRD41878,30142.15,61,375,2024-08-18 20:00:00
PRD50680,350840.74,34,167,2024-03-21 23:00:00
PRD60108,290673.34,31,89,2024-05-29 17:00:00
PRD29954,9968.13,52,68,2024-09-28 22:00:00
PRD86869,298840.74,34,123,2024-02-15 16:00:00
PRD22211,317217.21,42,469,2024-10-05 13:00:00
PRD74924,276498.1,50,538,2024-04-15 07:00:00
PRD27639,257087.94,51,618,2024-06-21 09:00:00
PRD91232,136912.91,72,803,2024-03-23 01:00:00
PRD25916,32220.37,73,758,2024-03-05 04:00:00
PRD36567,172094.27,58,527,2024-02-26 01:00:00
PRD77471,172865.29,71,850,2024-04-14 08:00:00
PRD43713,116311.03,58,293,2024-08-30 08:00:00
PRD32912,226169.16,40,88,2024-01-14 02:00:00
PRD84726,186909.0,72,944,2024-07-04 07:00:00
PRD20632,246933.93,51,399,2024-10-21 01:00:00
PRD58160,279297.28,42,251,2024-05-24 16:00:00
PRD70541,315056.23,52,811,2024-05-02 11:00:00
PRD35995,306302.57,35,136,2024-03-13 05:00:00
PRD82365,64953.03,73,731,2024-03-27 07:00:00
PRD14912,112528.82,56,471,2024-09-21 06:00:00
PRD53651,210467.47,53,373,2024-01-06 00:00:00
PRD30447,306319.91,58,889,2024-07-15 16:00:00
PRD18345,282580.07,39,141,2024-05-05 04:00:00
PRD35837,602537.37,11,76,2024-10-17 21:00:00
PRD20160,560210.75,36,841,2024-05-16 09:00:00
PRD89036,49326.18,49,22,2024-08-02 10:00:00
PRD16650,438280.35,47,778,2024-06-25 23:00:00
PRD29163,325158.43,54,848,2024-07-28 22:00:00
PRD86872,270774.94,57,811,2024-06-12 14:00:00
PRD30087,55889.26,60,456,2024-08-08 00:00:00
PRD61706,31423.58,72,747,2024-08-12 15:00:00
PRD22300,426612.08,45,739,2024-08-29 08:00:00
PRD61224,414783.22,42,505,2024-06-05 21:00:00
PRD31565,431280.08,22,161,2024-07-01 14:00:00
PRD33234,23786.34,64,505,2024-08-27 09:00:00
PRD77080,279384.87,56,816,2024-04-03 06:00:00
PRD59617,322875.55,41,311,2024-09-17 16:00:00
PRD14312,114597.11,51,229,2024-03-05 21:00:00
PRD37038,195189.78,60,535,2024-01-30 11:00:00
PRD78823,265973.04,62,906,2024-06-22 04:00:00
PRD74928,151161.62,40,26,2024-10-24 22:00:00
PRD99148,318682.71,53,715,2024-05-01 22:00:00
PRD85695,143086.55,59,642,2024-10-06 23:00:00
PRD77369,457455.82,30,453,2024-07-14 20:00:00
PRD20428,65927.93,63,526,2024-03-08 04:00:00
PRD59670,103328.89,59,565,2024-03-10 03:00:00
PRD29056,63079.89,80,901,2024-04-26 11:00:00
PRD75236,247133.26,64,860,2024-04-24 03:00:00
PRD37668,215734.04,43,313,2024-01-16 04:00:00
PRD23608,476303.49,37,627,2024-04-13 11:00:00
PRD17528,396677.35,53,945,2024-10-23 02:00:00
PRD81246,536573.61,42,984,2024-10-25 17:00:00
PRD61935,408692.54,24,156,2024-01-02 08:00:00
PRD32937,161723.25,76,998,2024-07-26 02:00:00
PRD52114,361856.58,45,695,2024-10-15 10:00:00
PRD98038,131178.43,46,99,2024-05-28 20:00:00
PRD98236,307102.18,49,469,2024-01-25 18:00:00
PRD93994,250577.16,56,823,2024-06-15 08:00:00
PRD43542,2053.5,77,734,2024-01-28 16:00:00
PRD13148,337271.93,40,352,2024-05-12 10:00:00
PRD91307,263072.29,55,565,2024-05-05 01:00:00
PRD61278,371571.26,47,750,2024-05-26 17:00:00
PRD81192,283003.14,43,247,2024-07-15 15:00:00
PRD49364,211656.89,50,421,2024-10-18 02:00:00
PRD51256,408739.59,30,368,2024-08-10 14:00:00
PRD57492,366904.69,34,123,2024-03-25 01:00:00
PRD44680,468559.89,15,19,2024-04-28 10:00:00
PRD50207,185185.55,47,145,2024-03-15 11:00:00
PRD15177,114056.98,55,310,2024-07-11 12:00:00
PRD52671,140605.85,48,67,2024-10-16 11:00:00
PRD46092,367287.15,35,420,2024-06-30 06:00:00
PRD42145,265286.37,35,159,2024-07-06 14:00:00
PRD56747,346308.58,37,256,2024-07-19 11:00:00
PRD38068,208621.38,67,892,2024-07-19 23:00:00
PRD61601,126863.61,62,508,2024-07-21 23:00:00
PRD58012,154409.4,50,213,2024-10-06 16:00:00
PRD50991,166717.6,50,368,2024-06-26 17:00:00
PRD56601,520650.91,18,137,2024-07-08 09:00:00
PRD71407,350142.7,43,538,2024-04-22 09:00:00
PRD21896,114116.18,72,785,2024-06-18 22:00:00
PRD11870,552912.42,36,867,2024-03-16 22:00:00
PRD45763,425510.21,26,45,2024-03-14 21:00:00
PRD99094,415948.11,21,6,2024-04-12 04:00:00
PRD86906,395080.38,43,567,2024-10-10 13:00:00
PRD62577,337228.75,31,172,2024-04-24 04:00:00
PRD92516,37686.78,79,799,2024-10-16 19:00:00
PRD33823,172560.89,50,243,2024-07-13 05:00:00
PRD94475,244799.89,44,345,2024-06-28 17:00:00
PRD42733,126005.68,55,422,2024-08-22 16:00:00
PRD99273,360145.81,50,873,2024-09-20 20:00:00
PRD62530,378229.79,30,138,2024-03-23 19:00:00
PRD76428,286568.4,53,600,2024-08-16 20:00:00
PRD75088,135706.3,61,704,2024-04-19 19:00:00
PRD49797,184379.09,40,115,2024-08-14 19:00:00
PRD67993,115656.86,64,751,2024-04-30 23:00:00
PRD52116,534843.91,24,280,2024-04-10 08:00:00
PRD73384,262667.85,58,769,2024-01-17 16:00:00
PRD69827,177200.22,46,240,2024-05-02 10:00:00
PRD58398,210325.74,52,425,2024-08-04 14:00:00
PRD47056,431500.13,50,990,2024-02-04 06:00:00
PRD19669,128089.63,67,667,2024-04-17 19:00:00
PRD50126,362984.8,40,584,2024-09-17 14:00:00
PRD97255,89687.62,55,351,2024-03-14 20:00:00
PRD52356,362208.09,37,400,2024-02-15 14:00:00
PRD57396,302553.2,59,961,2024-09-11 10:00:00
PRD53603,325006.46,51,786,2024-09-30 02:00:00
PRD62904,10512.61,68,482,2024-07-02 11:00:00
PRD46738,102124.85,50,65,2024-07-16 20:00:00
PRD36973,192529.73,38,25,2024-04-19 12:00:00
PRD59320,301076.95,42,261,2024-10-02 04:00:00
PRD29919,358573.0,30,69,2024-08-12 02:00:00
PRD92751,272261.85,61,944,2024-09-13 19:00:00
PRD75389,182390.26,56,409,2024-03-31 21:00:00
PRD14931,459873.49,41,848,2024-04-07 17:00:00
PRD84831,419486.86,40,651,2024-07-09 22:00:00
PRD58397,199207.13,67,878,2024-06-18 10:00:00
PRD46064,362733.93,35,400,2024-04-10 08:00:00
PRD86831,323723.16,61,947,2024-09-27 15:00:00
PRD82942,253345.4,65,898,2024-07-25 00:00:00
PRD34039,371509.21,36,319,2024-03-06 15:00:00
PRD19100,145458.52,63,799,2024-08-04 13:00:00
PRD66933,352523.26,40,327,2024-06-23 10:00:00
PRD44618,282482.8,47,493,2024-01-25 04:00:00
PRD72238,263944.05,59,719,2024-09-14 18:00:00
PRD86378,381640.62,50,836,2024-04-15 09:00:00
PRD59338,47498.66,63,325,2024-03-22 16:00:00
PRD67283,39524.77,56,146,2024-03-07 00:00:00
PRD30642,280494.57,51,713,2024-01-09 16:00:00
PRD92719,68764.57,81,977,2024-01-31 20:00:00
PRD65235,424325.75,40,713,2024-04-21 04:00:00
PRD38237,101362.12,62,541,2024-07-17 07:00:00
PRD73048,125770.9,62,682,2024-05-08 08:00:00
PRD38072,199295.75,45,337,2024-02-02 19:00:00
PRD84433,507264.71,14,34,2024-07-13 02:00:00
PRD73237,309613.1,51,587,2024-09-30 09:00:00
PRD40817,439847.84,38,463,2024-02-28 06:00:00
PRD46461,70600.3,47,27,2024-03-22 22:00:00
PRD46795,375456.93,51,804,2024-06-19 09:00:00
PRD64339,93534.71,62,421,2024-08-23 23:00:00
PRD89768,329739.61,41,477,2024-01-18 10:00:00
PRD39803,156476.17,57,410,2024-10-27 05:00:00
PRD32801,142497.86,60,587,2024-06-01 02:00:00
PRD74134,212497.98,51,421,2024-03-28 20:00:00
PRD55807,491801.03,25,406,2024-10-17 04:00:00
PRD94249,296958.95,35,70,2024-06-03 07:00:00
PRD34498,288799.25,61,846,2024-07-17 10:00:00
PRD46709,410775.04,33,339,2024-04-07 01:00:00
PRD50465,70346.68,77,908,2024-03-18 15:00:00
PRD18793,563507.65,23,257,2024-05-21 14:00:00
PRD40811,104104.73,55,176,2024-09-19 01:00:00
PRD19599,218500.7,51,312,2024-06-30 06:00:00
PRD84505,508880.97,39,781,2024-08-28 01:00:00
PRD59629,409628.24,32,436,2024-04-13 03:00:00
PRD36634,75533.34,56,251,2024-09-28 06:00:00
PRD72492,457342.55,33,407,2024-01-29 10:00:00
PRD84258,2842.27,72,533,2024-10-09 15:00:00
PRD52161,275883.61,61,850,2024-03-01 10:00:00
PRD56254,52231.97,72,722,2024-05-06 15:00:00
PRD46264,82983.62,59,298,2024-06-13 02:00:00
PRD42059,154966.02,51,323,2024-09-13 23:00:00
PRD56034,348516.28,40,491,2024-03-13 14:00:00
PRD11857,97006.5,63,465,2024-08-31 19:00:00
PRD66276,173557.33,55,365,2024-07-01 05:00:00
PRD10195,271066.59,36,19,2024-04-20 01:00:00
PRD84124,158673.87,56,607,2024-07-28 11:00:00
PRD63913,113950.32,71,703,2024-02-10 00:00:00
PRD59492,39666.73,70,614,2024-02-25 11:00:00
PRD23428,486203.16,26,362,2024-01-22 01:00:00
PRD83859,258311.09,55,615,2024-09-03 15:00:00
PRD81821,57738.34,50,99,2024-02-25 22:00:00
PRD89806,179284.93,59,723,2024-07-05 12:00:00
PRD37548,294309.47,47,377,2024-09-03 12:00:00
PRD88225,9779.07,82,999,2024-10-17 01:00:00
PRD81636,391208.58,37,520,2024-09-08 11:00:00
PRD15138,389872.55,40,383,2024-02-07 09:00:00
PRD96020,213292.34,51,472,2024-10-22 10:00:00
PRD94501,8364.33,53,39,2024-07-10 08:00:00
PRD10369,422997.7,28,267,2024-01-13 15:00:00
PRD49931,219772.33,47,349,2024-01-16 10:00:00
PRD90744,104746.07,69,822,2024-07-06 14:00:00
PRD22314,2002.61,84,889,2024-03-23 18:00:00
PRD19549,457862.76,41,633,2024-05-16 08:00:00
PRD26961,361967.47,44,430,2024-01-08 13:00:00
PRD96812,426981.18,22,22,2024-06-11 09:00:00
PRD28796,174080.72,45,5,2024-03-02 02:00:00
PRD13805,30010.34,65,359,2024-07-04 16:00:00
PRD19271,326728.3,51,621,2024-08-17 07:00:00
PRD48673,281099.17,42,159,2024-04-05 07:00:00
PRD65956,459107.79,23,210,2024-04-06 01:00:00
PRD18599,21771.56,77,945,2024-02-14 09:00:00
PRD46882,510095.78,44,950,2024-08-23 15:00:00
PRD54228,455098.75,24,232,2024-07-28 18:00:00
PRD33925,278530.22,45,448,2024-08-19 11:00:00
PRD18241,475319.51,43,785,2024-04-25 21:00:00
PRD19381,193134.95,57,722,2024-04-30 08:00:00
PRD70978,303660.42,54,773,2024-04-11 04:00:00
PRD19254,153412.94,51,217,2024-07-24 20:00:00
PRD88913,191192.14,59,696,2024-05-21 14:00:00
PRD80972,103514.6,57,397,2024-08-13 18:00:00
PRD11282,598689.62,11,228,2024-05-25 02:00:00
PRD75055,401464.69,45,836,2024-03-20 19:00:00
PRD37490,15171.73,69,600,2024-03-20 23:00:00
PRD31758,359593.97,39,548,2024-08-26 18:00:00
PRD10707,34699.42,70,621,2024-02-21 22:00:00
PRD90156,377574.72,54,926,2024-01-10 15:00:00
PRD10722,89978.14,53,141,2024-10-03 01:00:00
PRD14727,433364.63,28,308,2024-03-22 08:00:00
PRD56531,469090.42,30,241,2024-09-23 22:00:00
PRD67034,153910.85,72,842,2024-06-12 00:00:00
PRD62945,262124.21,39,89,2024-02-25 02:00:00
PRD33611,59530.87,60,202,2024-03-18 06:00:00
PRD82100,122827.98,67,708,2024-08-07 03:00:00
PRD83379,341244.48,32,209,2024-07-25 04:00:00
